ID,Age,Sex,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
425,56,B,30,38,92029,1,0.2,1,0,0,0,0,0,0
426,28,A,3,28,90505,4,0.8,1,0,0,0,1,0,0
427,42,A,18,75,92182,3,2.33,1,0,0,0,0,1,0
428,32,A,7,35,92521,3,1.3,1,116,0,0,0,1,0
429,62,B,38,24,94720,2,1,1,116,0,0,0,1,0
430,37,B,13,78,94998,4,0.1,2,0,0,0,1,0,0
431,51,A,26,113,94086,1,1.3,3,161,0,0,1,0,0
432,39,A,13,75,94305,3,2.1,1,224,0,0,1,0,0
433,43,A,17,91,91311,1,5.7,1,0,0,0,1,0,0
434,52,A,28,31,91330,4,0.2,1,141,0,0,1,1,0
435,30,B,6,45,95819,1,1.8,2,0,0,0,1,0,0
436,52,A,26,80,94709,3,0.8,1,0,0,0,0,0,0
437,61,A,35,50,92122,3,1.4,3,112,0,0,1,0,0
438,36,B,9,31,95825,4,1,2,0,1,0,1,0,0
439,58,A,32,113,93943,2,3.8,2,119,0,1,1,1,1
440,47,A,23,29,94304,4,0.6,1,0,0,0,1,0,0
441,64,B,39,59,92626,2,1.5,1,139,0,0,1,0,0
442,52,B,27,43,93555,1,1.3,2,0,1,0,1,0,0
443,58,A,28,122,95136,1,3,3,115,0,0,1,0,1
444,48,B,24,29,90509,1,1,1,0,0,0,0,0,0
445,64,A,40,91,93106,2,0,3,0,0,0,1,1,0
446,58,A,32,65,94590,3,2.2,3,0,0,0,1,0,0
447,47,A,23,22,93108,1,1,1,0,0,0,0,1,0
448,49,A,23,71,95134,1,1.4,3,0,0,0,0,0,0
449,31,B,4,60,94588,4,2,2,0,0,0,1,1,0
450,61,B,37,60,91706,3,2,3,0,0,0,1,0,0
451,51,A,25,69,95747,1,0.3,1,0,0,0,1,1,0
452,28,B,-2,48,94132,2,1.75,3,89,0,0,1,0,0
453,39,B,13,21,94022,3,0.2,2,0,0,0,0,0,0
454,54,A,28,53,92109,4,2.8,2,0,1,0,0,0,0
455,50,A,24,29,94110,3,0.9,3,0,0,0,0,0,0
456,30,B,4,60,91107,4,2.2,2,0,0,0,1,0,0
457,64,B,39,42,92068,3,0.5,2,116,0,0,1,0,0
458,29,A,3,69,94303,3,0.3,3,0,0,0,0,0,0
459,48,B,24,20,95841,1,1,1,0,0,0,1,1,0
460,35,A,10,200,91107,2,3,1,458,0,0,0,0,0
461,60,B,36,141,90277,2,2.1,1,0,0,0,1,1,0
462,55,A,30,81,92123,2,3.7,1,0,1,0,0,0,0
463,29,A,4,183,91423,3,8.3,3,0,0,0,1,0,1
464,48,B,22,149,94928,2,5.5,2,0,1,1,1,0,1
465,43,B,19,83,94305,4,3.6,3,0,0,0,0,1,1
466,66,A,42,35,94305,1,1.9,2,172,0,0,1,0,0
467,25,A,0,13,91342,2,0.9,3,0,0,0,1,0,0
468,45,B,20,39,90232,1,2.4,1,0,0,0,0,1,0
469,34,B,10,21,92634,1,0.5,3,0,0,0,1,0,0
470,48,A,23,10,94609,2,0.7,3,0,0,0,1,1,0
471,32,B,6,84,91006,4,1.8,2,0,0,0,0,0,0
472,50,A,24,30,91768,4,0.1,1,161,0,0,1,1,0
473,43,A,19,31,90007,4,0.3,1,156,0,0,1,0,0
474,64,A,39,182,93955,1,1.2,2,547,0,0,1,0,1
475,60,A,34,114,90028,2,6.9,1,0,0,0,1,0,0
476,43,A,19,152,92008,3,6.1,2,0,0,0,0,0,1
477,60,B,34,53,92717,1,0.8,2,0,1,0,0,1,0
478,64,A,39,24,95112,4,0.4,2,78,0,0,1,0,0
479,44,B,20,150,95060,2,3.3,1,0,0,0,0,1,0
480,60,A,36,132,92154,2,6,1,470,0,0,1,1,0
481,54,A,29,68,94998,3,1.6,3,0,0,0,1,1,0
482,33,B,9,53,94063,1,1.2,1,0,0,0,0,1,0
483,56,B,32,173,94022,1,4.6,2,88,0,1,1,0,1
484,29,B,5,30,90095,3,1,2,0,0,0,0,0,0
485,25,A,1,113,95023,2,0.2,1,0,0,0,1,1,0
486,60,A,34,15,95014,1,0.8,2,0,0,0,1,0,0
487,55,B,30,84,92173,2,3.7,1,304,1,0,1,0,0
488,39,B,13,88,94117,4,1.4,2,0,0,0,1,1,0
489,37,B,13,43,94122,3,2.8,1,0,0,0,1,0,0
490,53,B,28,43,91380,2,2.1,3,0,0,1,1,1,0
491,34,A,10,90,94303,2,2.7,1,0,0,0,1,0,0
492,42,A,18,34,92115,4,0.3,1,104,1,0,1,0,0
493,60,B,36,38,94596,4,1.3,1,0,0,0,1,0,0
494,50,A,24,173,94720,1,1,1,0,0,0,1,1,0
495,41,A,17,160,92647,2,8,1,0,0,0,1,0,0
496,25,B,0,44,94545,4,0.6,2,0,0,0,1,1,0
497,50,A,24,83,94301,2,0.4,3,0,0,0,1,0,0
498,48,A,22,94,90623,4,2.6,3,0,0,0,1,0,0
499,32,A,8,43,95023,1,2.1,3,0,0,0,0,1,0
500,50,B,25,42,93108,3,1.7,2,0,0,0,1,0,0
501,59,B,33,34,92177,2,0.3,1,0,0,0,0,0,0
502,50,B,26,39,90640,3,1.9,2,0,0,0,1,0,0
503,44,A,19,70,92833,1,0.1,2,0,0,0,0,0,0
504,31,A,5,39,94022,4,1.8,3,185,0,0,0,1,0
505,40,B,10,44,94720,3,2,3,0,0,0,1,0,0
506,36,A,12,69,94305,3,3.1,2,0,0,0,1,0,1
507,51,B,25,44,94608,3,0.9,3,0,0,0,0,0,0
508,64,B,40,32,91380,3,0.1,3,0,0,0,1,0,0
509,47,A,22,15,95521,2,0.7,3,0,0,0,0,0,0
510,52,B,28,118,90503,2,6.8,1,112,0,0,1,0,0
511,51,B,26,62,95136,1,1.3,2,221,0,0,1,0,0
512,31,B,5,82,94143,4,2.2,2,0,0,0,0,0,0
513,39,A,14,54,95035,3,3,1,108,0,0,0,1,0
514,30,B,6,48,94607,1,2.1,3,0,0,0,0,0,0
515,27,B,1,74,91730,3,0.3,3,0,0,0,1,0,0
516,41,A,16,113,92780,1,1,3,211,0,0,0,1,0
517,53,A,27,81,90009,3,1.7,2,0,0,0,0,0,0
518,54,A,27,43,92834,3,1,2,169,0,0,0,0,0
519,28,B,4,34,92677,1,1.8,2,0,0,0,1,0,0
520,34,B,9,48,95616,1,2.5,3,105,0,0,1,0,0
521,61,A,37,54,90024,4,1.2,2,129,0,0,1,1,0
522,48,B,24,75,92518,4,1.4,2,0,0,0,1,0,0
523,36,A,11,72,91007,,2.8,1,224,0,0,0,0,0
524,56,B,31,39,93023,4,0.9,1,0,0,0,0,0,0
525,24,B,-1,75,93014,4,0.2,1,0,0,0,1,0,0
526,64,B,38,79,94024,2,2.8,1,179,0,0,0,0,0
527,26,A,2,205,93106,1,6.33,1,271,0,0,0,1,0
528,33,A,8,65,90027,2,0.1,1,89,0,0,1,0,0
529,64,A,39,122,90089,4,0.2,1,378,0,0,1,0,1
530,39,B,15,82,95207,1,0.8,2,0,0,0,1,0,0
531,54,B,30,21,91706,2,0.2,1,0,0,0,0,1,0
532,32,B,6,50,90401,4,2.1,3,0,1,1,1,1,0
533,62,B,37,39,94305,2,2.8,1,113,0,1,1,1,0
534,27,A,2,101,92807,1,1.9,1,0,0,0,0,0,0
535,53,B,28,41,93117,2,0.6,3,0,1,0,0,0,0
536,51,A,25,132,94143,1,0.3,1,0,0,0,1,0,0
537,25,B,-1,43,92173,3,2.4,2,176,0,0,1,0,0
538,44,A,20,131,90717,1,4.9,3,0,0,0,1,0,1
539,31,A,5,11,94534,1,0.4,2,76,0,0,0,1,0
540,57,A,32,21,94720,1,0.3,3,117,0,0,0,0,0
541,25,A,-1,109,94010,4,2.3,3,314,0,0,1,0,0
542,30,B,6,141,95014,2,4.33,1,0,0,0,0,0,0
543,40,B,14,81,94709,3,0.1,1,0,0,0,1,0,0
544,63,A,38,54,94704,3,2.4,1,90,0,0,0,1,0
545,35,A,10,164,91614,2,7.8,1,0,0,0,1,0,0
546,43,A,19,28,94303,4,0.3,1,87,0,0,0,0,0
547,27,B,2,68,94025,3,2.6,3,203,1,0,0,0,0
548,44,A,14,44,94132,3,2,3,180,1,1,1,1,0
549,49,A,23,61,94117,1,1.4,3,0,0,0,1,1,0
550,61,A,36,35,94110,3,1.3,2,0,0,0,0,1,0
551,60,A,34,54,94301,3,0.3,2,0,0,0,1,1,0
552,59,B,34,14,93118,1,0.1,1,0,0,0,1,1,0
553,28,B,3,52,90024,4,2.2,1,230,0,0,1,0,0
554,52,A,28,101,91330,2,0.3,1,0,0,0,0,0,0
555,28,A,2,149,94720,2,7.2,1,0,0,0,1,0,0
556,34,A,8,35,92037,4,0.8,1,137,0,1,1,1,0
557,60,A,34,21,93105,3,0.3,3,129,0,0,1,0,0
558,39,A,15,118,95039,2,1.9,1,0,0,0,0,1,0
559,30,B,5,38,95064,4,2,2,0,1,0,0,0,0
560,49,B,25,24,95818,4,0.2,1,138,0,0,1,0,0
561,43,A,18,59,93943,1,3.7,3,0,0,0,1,0,0
562,63,B,33,41,94234,4,1.67,3,0,0,0,1,0,0
563,28,A,3,85,94035,1,0.8,2,0,0,0,1,1,0
564,51,A,27,12,94608,4,1,1,0,0,0,1,0,0
565,33,A,7,32,94904,1,0.6,3,152,0,0,0,0,0
566,55,B,29,79,90210,3,0.8,1,0,0,0,1,0,0
567,53,B,28,175,95060,3,3.6,3,0,0,1,1,1,1
568,34,B,8,28,95112,3,0.9,1,0,0,0,0,0,0
569,34,A,9,41,92101,2,0.1,1,161,0,0,1,1,0
570,40,A,14,70,95136,3,2.1,1,185,0,0,0,0,0
571,49,B,25,161,94928,3,6.5,2,485,1,1,0,0,1
572,35,B,9,53,94143,4,2.2,2,0,0,0,1,0,0
573,39,B,15,128,92333,1,3.4,1,0,0,0,0,0,0
574,55,A,28,50,95020,3,1,2,0,0,0,1,1,0
575,29,A,5,80,94709,2,2,2,0,0,0,1,1,0
576,54,A,30,93,91107,1,2.7,2,0,0,0,1,0,0
577,25,A,-1,48,92870,3,0.3,3,0,0,0,0,1,0
578,52,A,28,149,94043,2,6.8,1,0,0,0,1,0,0
579,46,B,19,49,92124,3,2.5,2,0,0,0,1,1,0
580,57,A,33,88,93524,1,2.7,2,0,0,0,1,0,0
581,52,A,22,22,90049,4,0.4,3,0,0,0,1,1,0
582,28,A,3,55,94521,4,2.2,1,0,0,0,1,1,0
583,44,B,18,72,95678,1,0.7,3,155,0,0,0,0,0
584,24,B,-1,38,95045,2,1.7,2,0,0,0,1,0,0
585,40,B,16,114,91604,1,3.4,1,300,0,0,1,0,0
586,34,A,4,83,92653,4,4,3,0,0,0,1,0,0
587,39,B,14,101,94305,2,0.4,1,0,0,0,1,1,0
588,50,B,24,94,93305,1,4.9,1,272,0,0,1,0,0
589,41,B,17,40,93117,2,2.5,1,0,0,1,1,1,0
590,31,A,7,128,92821,1,6,1,0,0,0,0,0,0
591,29,A,3,39,94612,4,2.1,3,0,0,0,1,0,0
592,30,A,5,51,92037,1,1,1,0,0,0,1,0,0
593,44,A,20,79,95051,4,2,3,0,1,1,1,1,0
594,33,A,7,48,90025,4,2.2,2,0,0,0,1,0,0
595,50,A,26,85,94143,1,0,1,144,0,0,0,0,0
596,42,A,18,41,92121,1,1.8,1,94,0,0,1,0,0
597,48,A,22,152,94022,,3.5,3,0,0,0,1,0,1
598,24,B,-2,125,92835,2,7.2,1,0,1,0,0,1,0
599,56,A,31,11,92374,2,0.2,3,90,0,0,0,0,0
600,28,A,4,103,94720,2,2.5,1,0,0,0,1,1,0
601,56,B,30,141,94143,2,0.5,1,0,0,0,1,0,0
602,58,B,32,38,91320,1,1.4,1,0,0,0,1,1,0
603,29,B,5,135,95035,2,0.6,1,0,0,0,0,0,0
604,63,A,38,28,94720,2,0.5,2,89,0,0,1,0,0
605,28,A,3,70,90245,4,2.2,1,240,0,0,0,1,0
606,57,B,31,41,91330,1,0.2,1,0,0,0,1,1,0
607,34,B,8,81,91741,3,0.9,2,208,0,0,1,0,0
608,28,B,3,170,95014,1,0.1,3,0,0,0,0,0,1
609,27,B,2,55,91910,4,1.7,2,0,0,0,1,0,0
610,37,A,11,24,91770,4,1.5,3,0,0,0,0,0,0
611,52,A,28,81,94132,3,1.8,2,275,0,0,0,0,0
612,49,B,23,32,94701,4,1.8,1,83,0,0,0,0,0
613,65,A,40,129,90095,1,1.3,1,0,0,0,1,1,0
614,60,A,35,108,94904,1,0.9,1,0,1,0,0,0,0
615,37,B,12,180,90034,1,8.6,1,0,0,0,1,1,0
616,63,B,37,139,93943,2,6.9,1,0,0,0,0,0,0
617,40,A,14,33,94025,2,1.4,3,0,0,0,1,1,0
618,46,A,20,74,94024,4,2.6,3,0,0,0,1,0,0
619,63,A,37,42,91320,2,0.7,3,115,0,0,1,0,0
620,57,A,27,73,93106,1,3,3,0,0,0,0,0,0
621,33,B,8,115,91129,4,2.9,2,0,0,0,1,0,1
622,41,B,17,114,91125,2,1.8,2,0,0,0,1,0,0
623,41,B,17,92,93555,2,1.9,1,131,0,0,1,0,0
624,44,A,19,34,95616,1,0.3,3,78,0,0,1,0,0
625,33,A,6,54,92821,2,1.67,2,122,0,0,1,0,0
626,52,B,28,64,95605,2,1,3,211,0,0,1,0,0
627,30,B,6,42,94305,1,0.2,3,100,0,0,0,1,0
628,45,A,19,70,92677,3,2.1,1,0,0,0,1,0,0
629,49,B,24,51,90071,1,1.3,2,0,0,0,0,0,0
630,45,B,19,71,91711,4,2.9,1,218,0,1,1,1,0
631,32,B,7,35,96651,3,1.3,1,108,0,0,0,1,0
632,45,B,18,40,94960,3,1,2,0,0,0,1,0,0
633,57,A,32,165,94720,4,2.7,3,0,0,0,1,0,1
634,61,B,31,18,94583,1,1.5,3,0,0,0,1,1,0
635,57,A,31,32,90034,3,1.4,1,0,1,1,1,1,0
636,60,B,35,35,90509,3,0.2,1,169,0,0,1,0,0
637,40,B,16,120,92037,2,6.1,1,196,0,0,1,0,0
638,53,A,28,31,90245,4,0.1,3,0,0,0,1,0,0
639,42,A,16,35,92054,3,1.5,1,0,0,0,0,0,0
640,62,B,36,32,92646,2,0.2,3,0,0,0,1,1,0
641,43,A,18,85,94960,1,3.7,3,327,1,0,1,0,0
642,35,B,10,139,95060,2,7.8,1,0,0,0,0,0,0
643,50,B,24,103,94132,1,0.3,1,0,0,0,1,0,0
644,45,B,21,152,91902,2,1.4,1,0,0,0,1,0,0
645,52,A,27,33,92121,2,2,2,0,0,0,1,0,0
646,35,A,9,84,95120,4,2.2,2,322,0,0,0,0,0
647,58,B,33,61,90033,4,1.7,1,0,0,0,0,0,0
648,62,B,38,64,95064,4,2.2,1,123,1,1,1,1,0
649,50,A,25,34,95621,1,1.3,2,0,0,0,1,0,0
650,25,A,-1,82,92677,4,2.1,3,0,0,0,1,0,0
651,47,A,22,122,90037,1,5.1,3,163,1,0,0,0,1
652,28,B,4,58,92121,,1.5,1,131,0,0,0,0,0
653,34,A,9,92,90005,1,2.8,1,0,0,0,1,0,0
654,49,A,23,78,92691,2,2.4,2,205,0,0,0,1,0
655,54,A,29,129,93940,4,4.2,3,0,0,0,0,0,1
656,50,B,25,13,91109,2,0.7,3,0,0,0,0,0,0
657,37,B,11,81,94539,1,2.8,3,145,0,0,0,0,0
658,38,B,8,23,95207,1,0.67,3,0,0,0,0,0,0
659,52,A,26,35,91711,3,0.9,3,0,0,0,0,0,0
660,63,A,39,79,93009,4,1.7,2,0,0,0,1,1,0
661,39,B,14,165,92126,2,3.3,1,0,0,0,1,0,0
662,63,B,38,52,94720,2,2.8,1,0,0,0,1,0,0
663,65,A,41,185,93561,3,2,2,0,0,0,0,0,1
664,46,B,20,49,90503,3,2.2,2,0,0,0,0,0,0
665,54,B,30,64,95126,1,1.8,3,227,0,0,0,1,0
666,54,B,24,61,92866,4,2,3,0,1,0,1,0,0
667,52,B,26,112,92120,1,2.4,1,0,1,1,1,1,0
668,63,B,39,72,93106,3,2,3,190,1,0,1,0,0
669,66,A,41,18,94010,3,0.5,1,0,0,0,0,0,0
670,56,B,29,41,94109,4,2.5,2,0,0,0,0,0,0
671,23,B,-1,61,92374,4,2.6,1,239,0,0,1,0,0
672,65,A,41,105,92612,1,3,2,282,1,1,1,0,1
673,51,B,27,23,96651,1,0.2,1,0,0,0,1,0,0
674,34,A,10,22,95670,1,0.5,3,85,0,0,0,0,0
675,49,A,23,59,95827,3,2.1,1,0,0,0,0,0,0
676,29,A,2,33,91711,1,2,2,160,0,0,0,0,0
677,47,A,23,11,94063,1,0.9,3,103,0,0,0,1,0
678,46,A,21,204,92780,2,2.8,1,0,0,0,1,0,0
679,52,A,27,61,92101,4,1.8,3,207,0,0,0,0,0
680,55,B,31,103,92093,3,1.8,2,364,0,0,0,0,0
681,61,A,36,51,94706,3,1.5,1,0,0,0,0,1,0
682,,B,9,164,94720,1,6,3,0,0,0,1,0,1
683,58,B,34,12,90504,1,0.1,2,0,0,0,0,1,0
684,40,B,16,82,91311,1,3.6,2,0,0,0,0,0,0
685,43,A,17,164,90266,1,2.4,1,449,0,0,1,0,0
686,35,A,8,48,93107,2,1.67,2,0,0,0,1,0,0
687,24,A,-1,38,92612,4,0.6,2,0,0,0,1,0,0
688,48,A,22,65,92120,2,1.5,2,0,0,0,1,0,0
689,44,B,20,71,94304,4,1.9,1,207,0,0,1,0,0
690,54,B,30,18,94591,1,0.3,1,0,1,1,1,0,0
691,59,B,34,52,94115,2,1.6,3,75,0,0,1,0,0
692,45,A,18,48,90025,3,2.5,2,113,0,0,1,1,0
693,26,A,2,30,94720,1,1,3,111,0,0,0,0,0
694,40,A,15,40,92096,2,2.2,3,107,0,0,1,0,0
695,32,A,7,112,90740,1,3.8,1,81,0,0,1,0,0
696,29,B,4,115,92717,1,1.9,1,0,0,0,0,0,0
697,51,B,27,63,92251,2,1,3,82,0,0,1,0,0
698,42,A,17,85,92648,1,3.7,3,0,0,0,1,0,0
699,64,A,38,59,92028,1,2.5,3,220,0,0,0,0,0
700,44,B,20,68,95060,1,0.8,3,91,0,0,0,0,0
701,37,B,11,84,90089,2,1.8,1,0,0,0,1,1,0
702,44,A,19,62,93106,3,0.8,3,0,0,0,0,1,0
703,35,A,9,109,92709,3,4,1,0,0,0,0,0,1
704,41,A,17,141,94022,2,7.6,1,92,0,0,0,0,0
705,56,A,32,129,94065,1,7.4,1,0,0,0,0,0,0
706,62,B,36,30,94720,3,0.7,2,0,0,0,1,0,0
707,58,B,34,148,95819,1,4.7,1,0,0,0,1,0,0
708,47,A,20,25,95064,3,0.67,2,0,0,0,1,1,0
709,35,A,10,21,92182,3,1.3,1,115,0,0,0,0,0
710,29,A,4,72,95841,4,2.2,1,0,0,0,1,0,0
711,43,B,17,59,94085,3,0.9,3,87,0,0,1,1,0
712,62,A,37,83,91754,3,1.8,2,187,1,0,0,0,0
713,41,B,16,10,94123,2,0.3,2,0,0,0,1,0,0
714,34,A,9,84,92009,3,0.6,2,0,0,0,1,0,0
715,50,A,23,98,92068,3,2,2,0,0,0,0,0,0
716,47,B,23,32,92130,1,1,1,0,1,1,1,1,0
717,29,A,5,31,96064,4,0.4,2,161,0,0,1,1,0
718,59,A,34,94,93940,3,0.5,1,0,0,0,0,1,0
719,56,A,31,21,90024,2,0.2,3,137,0,1,1,1,0
720,61,A,35,110,92521,3,4.4,1,0,1,0,1,0,0
721,58,B,32,38,94025,1,2.2,3,0,0,0,0,0,0
722,49,A,24,39,92717,1,1.4,3,0,0,0,1,0,0
723,45,B,21,132,91103,3,1.2,2,0,0,1,1,1,1
724,50,B,24,61,94301,4,2.6,1,0,0,0,1,0,0
725,64,A,38,92,94086,1,2,1,0,0,0,1,0,0
726,39,A,15,119,92037,2,6.1,1,0,0,0,0,0,0
727,58,A,33,53,91030,4,2.1,1,0,0,0,1,0,0
728,62,B,37,18,92037,3,1.3,2,0,0,0,1,0,0
729,45,A,20,114,94720,2,4.4,2,0,0,0,0,0,1
730,58,A,28,90,93106,1,3,3,0,0,0,0,1,0
731,43,A,18,140,95616,1,7,1,205,0,0,1,0,0
732,28,A,3,90,90066,2,3.3,1,0,0,0,1,1,0
733,26,A,1,85,90064,1,1.9,1,0,0,0,1,0,0
734,49,B,24,80,92009,1,1.2,1,0,0,0,1,0,0
735,66,B,42,53,92182,2,1.1,1,0,0,0,1,1,0
736,33,B,7,49,95403,4,2.2,2,0,0,0,1,0,0
737,61,B,35,152,91016,3,3.3,3,0,0,0,1,0,1
738,64,A,37,138,94709,2,2.8,2,0,0,0,1,0,1
739,36,A,10,80,94596,4,2.2,2,0,0,0,1,0,0
740,49,B,23,82,91902,2,2.4,2,0,0,0,0,0,0
741,52,A,27,195,90266,1,8.1,1,0,0,0,0,0,0
742,61,A,37,22,94590,1,1.2,3,0,0,0,1,0,0
743,32,B,6,81,92626,1,2.5,1,0,0,0,1,0,0
744,61,B,37,40,94539,4,2.2,1,0,1,1,1,1,0
745,45,A,20,154,94720,2,2.8,1,0,1,0,1,0,0
746,30,B,4,49,93955,3,1.1,2,0,0,0,0,1,0
747,62,B,37,85,95051,4,3.4,2,0,0,0,1,0,0
748,57,A,32,21,94112,3,0.1,2,0,1,1,1,0,0
749,41,A,17,14,91330,1,1,1,0,0,0,0,0,0
750,58,B,34,60,92008,4,1.6,2,0,0,0,0,1,0
751,29,A,5,138,93106,2,4.33,1,0,0,0,1,0,0
752,53,B,28,98,90210,1,1.3,3,355,0,0,1,0,0
753,64,B,39,22,90071,4,0.6,2,0,0,0,0,0,0
754,49,B,23,49,94720,1,1.2,2,0,0,0,1,1,0
755,38,A,14,102,95020,2,1.9,1,0,0,1,1,1,0
756,56,B,30,45,91103,4,0.7,2,0,0,0,0,1,0
757,56,B,31,82,95348,4,1.3,3,0,0,0,1,0,0
758,52,A,28,81,91745,3,1.8,2,0,1,0,0,0,0
759,64,B,39,35,90266,1,1.5,2,0,1,0,0,0,0
760,53,B,28,59,91950,2,1.9,2,0,0,0,1,0,0
761,29,A,3,52,92122,3,1.1,2,0,0,0,1,0,0
762,48,B,24,84,92152,3,0.7,1,166,0,0,1,0,0
763,32,B,6,85,90504,1,2.7,2,100,0,0,1,0,0
764,54,A,28,65,94122,1,0.2,1,0,0,0,0,1,0
765,37,B,13,89,95051,2,1.7,2,314,0,0,0,1,0
766,47,B,21,109,95822,4,1.8,1,0,0,0,0,0,1
767,37,A,12,81,94538,1,2.8,1,0,0,0,0,0,0
768,64,A,39,38,92024,1,1.1,3,108,0,0,0,0,0
769,43,B,19,72,90024,2,1.7,1,0,0,0,1,0,0
770,33,B,6,78,90250,4,2,2,119,1,0,1,0,0
771,26,A,2,172,94551,2,6.9,2,0,0,0,1,0,1
772,42,B,18,71,91614,3,2.33,1,106,1,0,1,0,0
773,54,B,28,165,92093,1,4.1,3,0,0,1,1,1,1
774,41,B,16,120,92612,2,3.9,1,0,0,0,1,1,0
775,55,A,29,39,92154,1,0.2,1,0,0,0,0,1,0
776,65,B,39,23,92835,3,0.7,2,0,0,0,0,1,0
777,50,A,26,135,92121,2,4.6,3,91,0,0,1,0,1
778,55,A,31,12,95060,2,0.2,1,76,0,0,1,1,0
779,62,A,36,92,94801,2,0.7,2,0,0,0,1,0,0
780,53,A,28,192,94304,2,6.4,3,0,0,0,0,0,1
781,32,B,7,42,92634,4,0.8,1,0,0,0,1,1,0
782,56,B,32,158,94588,3,3.7,3,0,0,0,1,0,1
783,54,B,30,194,92056,3,6,3,587,1,1,1,1,1
784,44,A,20,160,94606,2,7.6,1,0,1,0,0,0,0
785,48,A,22,98,94115,2,6.3,1,0,0,0,0,0,0
786,46,B,22,164,94122,2,7.6,1,0,0,1,1,1,0
787,45,B,21,42,94305,2,2.5,1,0,1,0,1,0,0
788,45,A,15,202,91380,3,10,3,0,0,0,0,0,1
789,58,B,34,10,92521,4,0.7,1,0,0,0,0,0,0
790,29,A,3,31,92126,4,0.3,2,0,0,0,1,0,0
791,55,B,30,58,92028,4,0.9,1,0,0,0,1,1,0
792,55,A,29,65,94501,4,2.8,2,0,0,0,1,0,0
793,41,B,16,98,93117,1,4,3,0,0,0,0,1,0
794,24,A,-2,150,94720,2,2,1,0,0,0,1,0,0
795,54,A,29,44,91301,2,2.3,3,0,0,0,1,0,0
796,57,B,32,15,92806,2,0.2,3,0,0,0,0,1,0
797,30,B,6,82,93657,2,2.5,1,0,0,0,0,0,0
798,42,B,17,61,94998,3,0.5,3,0,0,0,1,0,0
799,29,A,2,38,93063,1,2,2,0,0,0,0,0,0
800,29,B,3,39,95051,4,2.1,3,0,0,0,1,0,0
801,31,B,7,173,91040,1,6,1,0,0,0,1,0,0
802,47,B,23,8,92612,4,0.2,1,0,0,0,1,0,0
803,36,A,12,51,92521,3,2,1,214,0,0,1,0,0
804,52,B,27,62,92661,4,1.8,3,82,0,0,0,0,0
805,54,A,28,34,94061,4,0.7,2,0,0,0,1,0,0
806,55,B,29,132,95758,3,5.9,2,307,0,0,0,0,1
807,53,A,27,44,94542,4,1.5,3,0,0,0,0,0,0
808,52,A,27,162,92096,1,8.1,1,0,0,0,1,0,0
809,64,B,39,64,92068,3,2.2,1,0,0,0,1,0,0
810,54,B,29,111,94304,1,0.1,3,0,0,0,0,1,0
811,32,A,6,41,92182,2,2,3,0,0,0,0,0,0
812,63,A,33,52,94720,4,1.67,3,0,0,0,0,0,0
813,36,A,10,65,90089,4,2.2,2,0,0,0,0,0,0
814,50,B,25,130,94720,1,1.1,2,0,0,0,1,0,1
815,33,B,8,45,93943,2,0.1,1,0,0,0,0,1,0
816,62,A,38,35,94596,1,1.9,2,118,0,0,0,0,0
817,49,A,23,65,94035,3,0.7,2,263,0,0,1,1,0
818,41,B,15,38,90291,2,0.7,1,91,0,0,1,0,0
819,51,A,27,42,95039,4,1.1,2,0,0,0,1,1,0
820,56,A,30,45,90024,4,1.5,3,0,0,0,0,0,0
821,51,B,25,145,90740,1,0.3,1,0,0,0,1,0,0
822,39,B,13,33,92093,4,1.5,3,0,0,0,0,0,0
823,61,A,35,60,96091,3,1.4,3,0,0,0,0,0,0
824,35,B,9,45,90509,1,2,1,0,0,0,1,1,0
825,39,B,15,72,94801,4,2.4,1,0,1,0,1,0,0
826,37,B,11,34,95616,3,0.2,2,0,0,0,0,0,0
827,48,B,21,23,93555,3,0.67,2,0,0,0,1,0,0
828,63,A,37,45,94542,2,1,3,88,0,0,1,1,0
829,35,B,9,28,94542,4,1,1,75,0,0,1,0,0
830,55,B,30,81,90254,4,3.8,2,0,0,0,1,0,0
831,29,A,5,72,92407,3,0.7,2,81,0,0,0,0,0
832,61,A,31,49,94066,4,1.67,3,0,0,0,1,0,0
833,36,B,10,31,90630,4,1.2,2,0,0,0,0,0,0
834,61,A,35,63,94939,3,2.2,3,0,0,0,0,0,0
835,36,B,12,150,95138,4,5.4,1,0,1,1,1,0,1
836,58,A,33,142,92691,2,3.9,1,193,0,0,1,1,0
837,42,A,17,74,92123,3,3,1,0,0,0,0,1,0
838,30,A,4,24,92096,1,0.4,2,81,0,0,1,0,0
839,45,A,20,29,92507,4,1.9,3,0,0,0,0,0,0
840,39,A,15,79,92646,4,2.4,1,0,0,0,0,0,0
841,27,A,3,94,92373,2,0.2,1,310,0,0,0,1,0
842,57,B,33,121,94542,1,4.3,1,0,1,0,0,0,0
843,34,B,10,54,92101,3,2,1,0,0,0,0,0,0
844,64,A,39,73,94720,3,2.4,1,0,0,0,1,0,0
845,47,A,23,71,95762,1,0.8,3,127,0,0,1,0,0
846,,A,17,29,94706,3,1,2,0,0,0,1,1,0
847,51,A,27,93,92154,1,2.7,1,0,0,0,1,0,0
848,40,A,14,73,94539,1,1.5,3,252,0,0,1,0,0
849,57,A,32,19,94720,4,0.9,2,0,0,0,1,0,0
